id,output,gt,kps
14100108859,0.0,null,"[121.70394063244312, 184.3841101681995, 110.70264104107007, 177.81563002448704, 111.24408849164365, 175.9461544499289, 107.86985248200226, 156.47707437123378, 109.40993944241504, 148.96563984481082, 147.7733276826624, 148.3956329319301, 158.65331680680066, 100.23199327101209, 178.4502083970305, 216.53824371548865, 194.69139799389671, 147.25262056404472, 144.12253631249692, 278.0192210786078, 188.88070116985324, 206.8006285938222, 311.3711661537765, 140.73650985783823, 318.2586958527306, 115.11949529231887, 420.3726409425588, 209.35186001393572, 423.8162283745048, 165.75189999375522, 556.6079287971838, 261.16085291610847, 530.3497310587503, 199.78768595239444]"
12100105177,0.0,null,"[205.36945407105182, 75.96953175600008, 203.36306804038782, 72.07376812926462, 202.99569275110434, 72.55636778372829, 193.7008520382273, 76.8979502543215, 193.2977850407999, 78.06308464765033, 200.9253572254895, 93.77708833097043, 195.6192311544379, 95.4275199408125, 229.88881825448877, 91.60721505953765, 230.3789033932726, 90.56721275154833, 253.45015197427182, 82.69527427085276, 255.20400736265336, 82.9592512376011, 208.035037557007, 146.39957559466814, 201.53625532334905, 147.7064660565939, 217.28594397235838, 182.40376691386282, 195.1648790811572, 189.33506372541999, 222.89019177739095, 216.96805572563633, 166.31196809024834, 224.9689277788581]"
14100102065,0.0,null,"[122.27469640769641, 130.63242133428687, 112.97400091381694, 122.27787742571937, 115.02367352029485, 123.11573226462986, 117.95812596022276, 93.95710638817698, 118.9874018575048, 94.8734605703222, 155.29712600667025, 96.52910265201585, 176.54266798614302, 82.7848074468067, 162.71250789318682, 194.24705418002696, 190.03583578209683, 169.03263192381962, 141.9208574099567, 274.4465995009911, 183.1431742667923, 218.18583376708222, 330.5425855206273, 99.36817383195452, 334.12266245709606, 90.33235139404083, 427.13895975953136, 181.88371236172958, 429.43332966007114, 153.34524754727454, 523.2148222852154, 228.35480709233983, 515.3854672041381, 186.67945055534776]"
15003500201,0.0,null,"[299.31159358266285, 98.19717794114524, 310.8534683430998, 84.1127016240522, 287.71162813593577, 83.38668356122963, 326.1994040548214, 72.40723140153334, 266.60125732290913, 75.2485255448876, 343.41160931214745, 119.66349824561671, 237.0980437059904, 113.63959891036943, 343.16459415837517, 216.4686945717577, 225.1066004797311, 222.3117147064161, 352.24977226054904, 305.3619379033604, 223.13912207531908, 310.66183559030594, 296.02744549446237, 172.00075302083846, 243.64018168826155, 169.49508616463535, 278.4371676571526, 237.25169108518355, 231.80554868057308, 225.76139499663353, 269.4342545502313, 266.28698491662146, 226.0753400668286, 313.5482881684845]"
14100103487,1.0,null,"[90.66582923116046, 188.83590405580216, 78.70884878356766, 180.40745341732543, 79.21593327749109, 181.66857737087582, 78.39163262742777, 154.07197033055695, 79.57324084769603, 153.41691409129794, 114.64545290084098, 143.13201212712525, 136.50124402331411, 117.34110673011497, 189.54415990653945, 191.66629624326978, 200.96292261204414, 157.48186606940425, 175.15811231048028, 257.43296286902716, 196.24433447903633, 223.8902192732088, 298.11856645913366, 168.2050099664186, 297.90827067421736, 153.95568118178542, 417.3271663463108, 209.49302575023046, 417.55946722669063, 188.8884604579722, 560.9364588069745, 238.91008233360495, 534.3300255252256, 197.81497051557028]"
15003500086,0.0,null,"[312.3111446655415, 94.04848167566965, 321.2453791672466, 80.97174483195239, 299.2166936201629, 77.70121231353221, 337.1400044823959, 71.05497787664748, 280.5147526000989, 68.01500694984983, 353.4758052838833, 116.57214506049569, 248.01691359065364, 115.9774538263988, 350.4236843084535, 217.8920783006073, 232.29239868898293, 218.05402648590643, 353.3867887156533, 310.69035738233424, 228.81195359409168, 307.39919507221424, 309.1516454403839, 183.08308149844007, 257.52190863270414, 186.11543738410177, 289.76301886101885, 243.78779938086103, 238.49761878988582, 317.80344728051, 276.54557176003914, 269.762649734824, 228.80770412697703, 281.76565712228023]"
14100108871,1.0,null,"[291.15323333761944, 185.5059966982559, 279.7367582476208, 187.29647260482412, 281.3157571039195, 190.10368203760152, 261.4063819621929, 168.07184717722834, 264.8994061809275, 179.88282770148479, 249.15367713888284, 120.79390426251351, 255.6067808156221, 149.7354962048138, 205.82269314505345, 171.13197078844533, 207.3911544224298, 179.01465309022308, 169.16532735496793, 223.94108640990575, 172.1062201409164, 222.27036297478995, 424.0427111291791, 25.158177903285015, 410.95109382972083, 44.50566888376803, 502.6689289763805, 135.2197715764251, 405.14071371408403, 186.03856405361114, 579.5279043270282, 225.92032539077766, 489.3169630946755, 211.98429211315647]"
12100105227,0.0,null,"[204.0884532178467, 83.9336647516767, 201.40675917252088, 81.09225596315859, 200.9464276585899, 80.74274994762135, 192.69631224097984, 86.13906385688841, 192.04797353475223, 87.00167703304237, 194.41206405082912, 105.09336961081053, 194.4107909079422, 104.77991854419231, 227.15994972618122, 104.37910889196017, 228.43699636616026, 104.2393813251416, 250.36182681389374, 97.31515323712792, 252.15012962227775, 98.28964448409874, 206.73061690204867, 159.5806126858452, 201.77309764346072, 159.86154334632317, 215.59241207253316, 196.6365796388475, 188.50846536166608, 201.80772689478144, 217.35454931988758, 227.97715183381698, 162.81029912281625, 236.37192925073757]"
14100110154,0.0,null,"[117.84651895294354, 132.59397550016834, 108.80541923558414, 124.71923600742076, 108.97764640356051, 124.66302520538892, 115.76542338238832, 98.71771039302052, 113.53856486432467, 98.33068310334298, 156.22387273778176, 103.22274634939852, 171.93867064140042, 73.1970206682353, 195.66875132835932, 190.14729985968796, 216.7451451157402, 146.49178223008897, 171.7263366358484, 259.2934929584281, 202.11385554525745, 213.2911385903046, 328.0937977116646, 118.36005380582102, 331.9409546286989, 103.69883256251912, 446.5345505277876, 185.4235360919015, 446.9077079576623, 162.74699662864674, 565.126619009672, 220.4002785816927, 546.1134790893244, 194.2255511724559]"
17100403323,1.0,null,"[253.67704251525632, 289.58863645965556, 253.78527624226294, 286.25724393092855, 251.95171430339528, 285.6849513050088, 264.75508283019883, 274.4515888019481, 255.0872072757434, 273.6176484590733, 296.5431322213466, 277.2338949998001, 261.0079496539836, 262.6257964601811, 306.46899538681754, 321.4392221164303, 264.8599568910643, 300.1382154836965, 307.01152593265334, 354.53770123922027, 266.66588755387494, 335.6544576715926, 336.35902637550146, 276.7081134681936, 318.2715605743718, 271.58549108143706, 383.90479177229656, 304.9970412545284, 277.0971296986241, 292.14832153916, 432.6656252713342, 300.4109012006198, 306.4041111110499, 319.51200506381025]"
14100103417,1.0,null,"[98.76706548334785, 196.0939577210812, 90.5510886774173, 188.86245110257502, 90.8255279594136, 189.00087475511128, 86.63546260839078, 165.64745160369654, 89.03705781351924, 163.8342593065923, 117.26824801386333, 148.2407920497794, 144.43390145022374, 119.8247358507169, 194.44749921014184, 193.9021933511786, 211.9655519546829, 155.6377484640594, 175.70143692129355, 256.16735645338343, 199.48854390978067, 217.3257023827983, 302.2567488583569, 165.24335516728473, 306.15033070537487, 150.03606558380417, 429.30321979299845, 208.2520744514746, 432.9415688733602, 183.70908932706965, 571.2187235395251, 235.5110213635745, 541.0349728223964, 196.47868865929658]"
15003500087,0.0,null,"[308.910456956465, 97.11100459824426, 321.5227005618705, 83.95603894470368, 299.348212313085, 84.3300777747975, 337.48241751442055, 71.42240488679766, 280.50505671730434, 68.3526998236161, 353.7382183991095, 115.8327735009218, 248.0008125460262, 116.23931193745135, 350.3644069600233, 215.19688657284624, 232.18916911215518, 217.86538410085225, 353.9395239898337, 311.1576403896519, 228.88576830095812, 307.86718582970633, 308.3348523353635, 186.5068600938776, 257.5974895672278, 186.30847711132722, 289.62964344795074, 240.7835915694432, 238.63257005613517, 317.1550921960399, 276.39049082091714, 269.8589511890897, 228.65162602964332, 282.03276251321245]"
14100101057,0.0,null,"[216.52318185692155, 88.45888985201289, 216.19346386194445, 77.61984049744386, 203.6727279818378, 85.54850704252722, 220.65356155841363, 72.9984484364485, 192.93527959438228, 94.70094254077112, 271.5299062057915, 66.3694564332497, 206.89013855819002, 141.53449259077544, 328.6794291983393, 74.47947037914652, 200.54191163064854, 216.6576791697745, 279.5197622849454, 68.18994775719575, 189.59351460973036, 294.7089208546638, 366.14836670487614, 158.2703113795957, 341.7077011722505, 194.39748237781075, 442.5332524367813, 217.60760314288214, 436.8409164961228, 239.43225725620408, 556.4476697578554, 277.2983235442634, 559.3447461878799, 271.0286363778502]"
18100203771,0.0,null,"[519.4376645328418, 84.69516807624896, 523.990804787433, 77.90484513898777, 513.3653211368131, 78.0124140059282, 527.169688718153, 78.82333471111909, 502.84231329105944, 78.45822960427292, 541.3077055134252, 107.86290384992141, 490.05225057970256, 111.52009118596334, 546.6237314124423, 154.8859389052772, 497.6241082399129, 154.33616585041017, 541.8533378449242, 120.86032863395357, 508.3889382223659, 117.66486185337311, 527.285608449356, 186.35699393902476, 498.24831545092326, 184.9015631353266, 526.9329154702824, 247.55731487808296, 499.35267686812773, 246.47710786765995, 518.6033373229493, 297.89346774307876, 497.4086837547154, 299.07993376387833]"
12100105010,0.0,null,"[203.31654013688373, 75.78283135940956, 201.37967155404635, 71.47341927474496, 200.93901614388446, 71.74280530350278, 191.25865807257685, 74.98356522894751, 189.2150113870223, 75.24306938488641, 196.22577704201225, 91.46058899348108, 188.76865744589614, 92.21977704443863, 225.3861823253907, 92.90581906233497, 222.7162746843158, 93.42143304590535, 245.26253161043198, 84.56423000836641, 245.15054402120512, 84.19442971564597, 207.56679300596272, 143.96006799255542, 195.55451567355428, 145.6770162347328, 221.17272563138977, 180.73239432939096, 186.83615031070582, 190.45131291466586, 227.03457338084104, 216.06982721366384, 159.08467184261605, 222.7697721217342]"
14100102119,1.0,null,"[288.4715963549468, 189.6207717649953, 272.77157943908065, 189.25663478737445, 278.7320050452643, 195.1290556360545, 248.75942372670377, 170.91253650501454, 262.06354776532515, 185.91690039772936, 238.0600663110389, 117.91460772379519, 273.18960324753857, 159.00635163001706, 197.32040006719126, 197.60983561807026, 203.26088339886823, 208.47680562020506, 143.8007975192382, 272.282568272912, 151.1306485196364, 267.53052533939075, 437.1530687824278, 20.590347435423144, 425.701539826781, 54.58737854257271, 514.2281693601767, 141.30217918095798, 428.38787747842616, 173.2099591823256, 588.132629517247, 230.58972482251448, 473.0453926914482, 245.1694543326281]"
12100104723,0.0,null,"[203.61798850657294, 194.46838518197228, 206.19915251847192, 188.64048142956304, 205.03916196066675, 188.20845067352428, 222.32648618712923, 185.59882578815206, 217.02552815157566, 186.58112928016527, 242.37485065388168, 211.03474145658558, 217.29901355559727, 208.268587491373, 252.6990092100486, 258.45986895484583, 225.3510993988829, 243.3875927352235, 247.2589802172533, 297.8180860735732, 217.94876729901645, 280.42621715744207, 275.9001698317249, 254.06440645335476, 251.88676095946042, 251.71926455368558, 268.8121897798847, 318.67612636648784, 218.16402431161762, 293.74651490526844, 317.3591780808812, 292.5858454365495, 245.91721399602167, 313.4727919372529]"
12100105120,0.0,null,"[208.32741280027722, 72.7383396553633, 205.61474444911175, 69.04349020919233, 205.77149128759464, 69.33830117874, 196.19021543431896, 73.27503091163254, 193.9399855930631, 74.2414293780802, 198.17197139108495, 91.03806234475125, 199.86187907628658, 92.0440656307235, 227.71853092918428, 87.96947053505113, 228.53456269298408, 88.77162262673579, 248.77062388098028, 80.87855653923164, 252.42060371332576, 80.61433341875733, 208.08589503631006, 143.39659177382512, 203.60188155352742, 143.84247779511972, 220.8924030805441, 179.95886628790154, 194.0577558514367, 188.52885899942237, 227.32629369132803, 214.76565255897793, 165.52472279065438, 221.2377438178359]"
18100203384,0.0,null,"[525.7510032251106, 118.22659770681967, 531.5778976341862, 111.27076858546218, 521.0869244046299, 110.59986872665903, 532.5283406188533, 111.74639847672958, 509.86618984104786, 108.77407658383568, 539.1093693175944, 140.55621179220944, 491.32859605674275, 137.85783201695904, 541.4976458174007, 187.4341576682562, 488.3130944412371, 185.3274389236011, 540.9871691006376, 155.44127585420003, 521.1507665068898, 146.6089934613397, 507.899475972022, 203.38423998025823, 480.6150798600271, 199.81073066689385, 545.4474484680889, 250.97515694242685, 458.1824357867786, 254.6994781699772, 538.2395814291957, 299.7328101378282, 437.7321111929776, 298.46721795380193]"
14100103420,0.0,null,"[100.35607843760332, 160.19134446742777, 91.42480331556524, 153.73087372375, 92.1443934093093, 153.1938106756013, 94.34113562566012, 124.04751667675843, 93.41110746537743, 122.394316077753, 134.1980965855147, 112.99454057712005, 150.1711960099665, 89.5386712443278, 189.4702469572061, 191.84453806314804, 208.03838101862868, 154.2696562508912, 173.71143920009294, 262.65529189527706, 200.09847511670552, 223.8488872859184, 313.10286937920944, 132.4765776757248, 319.28461467201186, 117.50196864389645, 428.4976285668583, 188.32836356283647, 434.59743673608915, 163.4892822157854, 573.695465797837, 237.07566687412697, 522.0583691139981, 188.08825224351295]"
14100103383,0.0,null,"[104.67749658667256, 179.32504628801325, 92.81767815614987, 171.12965168610347, 93.44941005027518, 170.96759767057767, 92.62193021563948, 145.7633544277783, 95.09983970964639, 143.5410695638319, 130.86494890219834, 139.60009111859102, 149.31485325913906, 106.80171598540764, 198.62231463126093, 193.59820400221778, 219.86079637810968, 152.4066755728303, 178.0111527163695, 262.07744243560165, 206.70073166513384, 221.04083069277914, 310.89584006834514, 155.68915197225468, 313.80730541796146, 138.29030107382215, 430.33985861795196, 202.5968321477853, 432.71621195862866, 176.90699082640546, 567.4030547901208, 234.787849919524, 527.9116630340075, 191.91489562537384]"
12100105050,0.0,null,"[205.81056685509927, 70.9837297591063, 203.2867486378992, 67.36338570425862, 201.28587304360278, 67.71094927847801, 194.94718383928804, 71.33112834079789, 190.67595527829323, 72.48912781541482, 207.94540271962774, 87.8922486254773, 181.8281940457572, 91.81333390693486, 224.91400546739197, 106.75120070694742, 208.72361081972684, 111.53261803098741, 245.41547831316691, 111.4863873089602, 237.02950886123642, 113.19573093977968, 209.49755961963047, 141.004682575125, 190.43023722137156, 143.18534070479495, 225.30846405844983, 179.36857664367653, 184.5409224970537, 189.10111749403603, 228.60545396794805, 212.9555563506255, 163.34371947363022, 224.32828248501497]"
14100108369,1.0,null,"[123.73980508467163, 278.87829515239935, 117.85921236240299, 269.4359855922766, 116.9810187784828, 270.10635063069327, 120.3198813906705, 244.81358121827182, 115.98290339559786, 244.80565537456258, 155.1177602910739, 225.17619964881334, 162.1186461810971, 218.08953206982167, 208.55378308127456, 240.06033309462237, 218.39176451542332, 229.3663631895792, 184.05623994749786, 298.66248930008777, 195.78360026717914, 286.63934269943974, 310.64996535365697, 233.29708528408543, 314.90950004163165, 230.25228073792246, 432.78637175871995, 269.25323968916535, 431.5538978193256, 263.0926217888287, 568.6104207591698, 269.1527705484119, 567.5567296939684, 266.3890790128528]"
18100203609,0.0,null,"[227.7435365777782, 91.86552426381135, 232.7516865696749, 85.42900212673658, 223.6291902976805, 84.62900924957466, 242.26564114312671, 86.77608509993331, 220.28648825888334, 85.13608016211553, 257.6784660381945, 115.20733324030512, 208.8372838708933, 114.36493743825528, 256.4783365781026, 161.60931364812546, 205.56433203293713, 162.2233049848184, 250.28801576746045, 126.05581064445971, 213.40361085668522, 121.8226771041012, 246.98151526959552, 189.7478569217906, 219.87291582761762, 190.15564129134316, 255.25118301762052, 251.598462069276, 196.0393866825612, 244.75878809776017, 257.82996661951603, 296.44025073037795, 187.63958540277906, 288.6745121786174]"
14100110111,0.0,null,"[100.90160993127449, 172.1238611535966, 88.8237744541055, 165.68310712521924, 91.44706982248375, 166.29202024717313, 89.46183269106207, 138.80891201774506, 90.10962933014665, 136.52617785893597, 125.99442899166588, 122.99397626117494, 148.25804137322962, 102.98959383597834, 193.4406301621956, 192.32080963794755, 216.33377835458256, 150.60162351461292, 176.23748312082307, 260.23816497818325, 201.42560552353532, 228.11141996340004, 310.7815971568571, 138.03051219947818, 313.7168696082979, 125.318620168269, 430.8539783280852, 193.407134213053, 433.2429826501399, 171.61339368976456, 567.2816264265432, 231.6415745205962, 529.0165285584292, 191.9562593608613]"
14100107753,0.0,null,"[215.4430550393338, 90.1452502682858, 216.16663495646435, 78.28385939685933, 201.84677576870698, 86.42812567584255, 220.8605899545671, 73.04809135380556, 193.13114771696425, 93.291807795164, 271.6405478955554, 66.22595232857373, 206.75237314389622, 141.23466366619732, 332.2043444474548, 75.64209362934952, 200.22453694082162, 217.96481207830624, 279.85898576598254, 74.95641023869358, 189.3078751533304, 294.4957668618047, 365.6274815865378, 158.00908249044744, 343.2637972355809, 194.5964707424035, 441.2160327515052, 218.35602290372688, 435.989967165633, 238.08865454952112, 558.0219719272385, 278.00815839798565, 561.2252013082488, 270.6717043195977]"
14100108461,0.0,null,"[162.83000037918455, 118.74937792985263, 151.8632185909927, 113.62442718920555, 155.1529545238713, 111.82424340580832, 152.18819978962833, 89.20156198006485, 157.2639271979085, 85.7372336007482, 188.46117578133678, 86.19127137298506, 208.38401361740512, 71.92194782266445, 184.34523457445792, 181.05320507339897, 207.74173724361032, 153.48185865986085, 143.93526393437892, 259.2214396910486, 193.96400140023738, 206.9011379625508, 362.00948001077916, 68.45996343911085, 366.327835532826, 60.378311295729404, 450.719224592575, 171.0275459599829, 448.5374031949708, 152.5012254412967, 565.0161977848261, 238.49363660664727, 535.4888833155603, 198.25937254526596]"
15003500174,0.0,null,"[303.3412607120915, 95.29121384628628, 315.2621087554238, 82.46938575722417, 291.1582971356503, 82.71631132028936, 331.0323232643516, 74.20029649606525, 273.12367117947457, 71.28143025901032, 348.6199387921438, 119.47214708534133, 242.76792957532075, 112.91326064277816, 349.0535019241712, 215.7295782801162, 224.75676955330806, 221.55090320059907, 358.09060930527124, 306.5828228073091, 225.1350069572723, 308.76324699300136, 300.7646271221732, 167.75240250793257, 249.45301327666925, 164.30519599479908, 285.38523066873563, 233.95426500098822, 233.68001189321237, 224.99751354588153, 276.7086740778195, 270.22028567323906, 225.1695692109371, 312.61989826286555]"
14100102139,1.0,null,"[66.93620001017322, 274.151756878376, 59.68970228320477, 260.93058670991803, 56.996264682476856, 264.0371117058754, 68.2125458179759, 234.91545231259005, 62.00086350220396, 238.85202354360618, 103.02439018426864, 234.37521625012707, 132.24794657315474, 181.39416024243468, 175.9144323268153, 152.60411848242495, 180.6681231661464, 133.16529584101934, 137.1525793330603, 278.4340755223123, 168.48076986544513, 202.7106815506721, 277.65478346117106, 233.99913368556236, 277.49975024269656, 213.77380262317283, 398.0360212810118, 272.86648889252893, 392.1524887246404, 240.8583665054575, 542.5313353661113, 257.3319938416848, 524.2166711012343, 209.60834345330704]"
15003500193,0.0,null,"[313.5932453602649, 93.96485929920908, 325.33854592363747, 81.45016593976341, 300.9367395473393, 78.34845971431439, 341.00355603226046, 71.73338882081234, 283.32021238445026, 69.63915554916666, 355.71641651725923, 117.46402651543863, 249.59759590144228, 120.83049193861589, 349.50032492254667, 215.85134434524713, 237.05314724085434, 209.51341594812308, 356.23985297951015, 306.9900664432207, 222.34085923823184, 309.8017451331399, 309.96142787577594, 176.21393255633268, 261.4535201553014, 166.49981571259352, 288.80012328991154, 236.65409580590944, 243.00959069802502, 227.25150093840688, 273.63861427199544, 266.77233525048456, 225.18563579355762, 306.42961074697337]"
14100100715,1.0,null,"[118.54627588601119, 298.96637290812333, 107.53013916602386, 288.3435822694844, 107.37385862542581, 291.0623873691726, 113.39218708605192, 262.3983436666487, 108.42497449935416, 265.802341213805, 149.1241275344286, 236.90823860174888, 172.75849470012665, 232.85499290912958, 217.15233680564404, 241.012848954064, 240.82093213736258, 242.8258205457293, 197.07519907378637, 299.939649555075, 208.37046969416198, 289.9091222279733, 300.5258736554137, 252.34867878927366, 305.70969761223637, 254.50758683519447, 406.93396509818, 279.02156287149336, 410.81858818986393, 276.87210996445737, 589.373278598084, 267.9952456254499, 586.5034795288894, 265.7962399254544]"
14100107538,0.0,null,"[193.47249513069346, 76.91017373856097, 196.09462686145488, 64.8819451732951, 180.74552711173368, 72.03275307927369, 209.8424813134151, 63.57261844692297, 173.63777960415393, 81.64961036560229, 245.09858640143378, 78.49692101199197, 192.46095281873656, 140.2079488394711, 284.6155031662689, 63.291274482561114, 206.01933067897548, 215.32041715170442, 286.4473680053985, 60.681204383859914, 202.1845178353389, 281.9321572006274, 341.6639149657694, 160.34488406463183, 318.1340278536346, 196.96915261628513, 421.8929291223417, 209.06588364399244, 404.6491017910063, 234.23243549557222, 537.6487288342252, 264.58305782600445, 523.2850681128906, 277.12679909643805]"
12100104996,0.0,null,"[204.05126442035993, 73.21867196549347, 200.44343064671384, 69.45106287973672, 199.97142991908404, 70.10878472573441, 191.56421753602746, 73.25270950910837, 189.22838379504245, 74.19032706496365, 197.7075533130367, 90.67750159754846, 187.002915577859, 91.44441358415534, 224.04925961011517, 106.53889618525605, 221.27544810793034, 107.910044082805, 244.3488199010239, 99.66088839161525, 244.27034477913222, 99.56541882175584, 208.32218729021082, 143.29806217713255, 194.681451678719, 145.33605761437218, 221.6369209696657, 181.84381731845139, 183.5720918017677, 192.2183555083967, 226.29618000320085, 216.24210324754128, 154.7006283265428, 223.64580424446305]"
15003500085,0.0,null,"[311.62403557203635, 89.65999697640567, 321.40462118699355, 77.47771948215781, 298.8517725162751, 77.42532615247808, 337.77291743888924, 67.16816742464106, 276.5396420789328, 64.36597474271883, 353.8728092762231, 118.60812437128821, 247.83846687407117, 115.1126936662613, 350.5569011034813, 217.52889923441836, 234.75992643695494, 217.72636908465947, 353.91151971823945, 310.77874389701714, 228.9833458667249, 307.7613095481461, 308.39387540773987, 185.69855898955595, 257.2675483177023, 188.6778948555642, 289.8100610757403, 240.54010507823224, 238.48587273845422, 317.13571952262123, 276.4835510157292, 272.04353539698633, 228.8385451008218, 281.70741351892354]"
14100107685,0.0,null,"[206.61560517132122, 73.4078073591811, 211.02149761834488, 60.1247108309169, 194.74864450662523, 67.8465317552926, 220.46862028178484, 60.9808556789284, 186.3015768150863, 77.0269278144356, 255.71635042773948, 73.84297787339239, 202.95308775509275, 141.4084654069836, 311.68508171621426, 62.63334797199287, 213.3586943515201, 215.75608878384654, 317.1182818771883, 71.17154915235606, 203.9230026145842, 284.12663971528025, 353.4646109363529, 164.91308739582135, 329.8454834139933, 190.856697610883, 433.4732491107027, 223.2745674291859, 417.6883229080065, 228.06997355703146, 531.275394797689, 273.8277364038698, 508.31505432180836, 254.48413423930737]"
14100107759,0.0,null,"[226.8273811406337, 82.7959751360734, 223.44183471441116, 69.64346022515382, 209.74712921233032, 75.22124190459914, 222.19731825588855, 63.048576092319394, 193.74621662508136, 81.82631973452025, 258.9645162352309, 72.39011735604471, 203.41051056964142, 133.53928321691052, 327.992879416601, 53.946023044647205, 199.00358930868904, 216.78225483316123, 265.1465797236751, 62.16174762412837, 190.50809486171576, 291.2652534004142, 365.5800933061672, 165.11877425317005, 342.89117652000226, 195.03321582681906, 442.7226478548045, 225.919524242781, 440.369318079597, 237.63699176482353, 558.3959741878858, 280.6093824774068, 560.1315908879708, 273.6517757442918]"
14100100907,0.0,null,"[200.89523604109715, 60.06239360312238, 193.41364412307894, 54.40968555701637, 201.14000542356138, 50.56089442554471, 180.90758258977533, 63.689252715269824, 205.22455208684974, 54.853212212472805, 182.4688098288522, 120.40518806591015, 239.54620705768227, 74.59863288797231, 194.61457447704677, 212.58231834716204, 305.00367855785595, 59.125984632565306, 187.832814745309, 292.3814754738598, 317.72501923643495, 155.7647637586882, 317.10014819243287, 206.28928705456676, 340.13653739989485, 174.94844368632573, 456.14567363456547, 262.786973270799, 458.7485051648237, 229.09634346000905, 548.4663060764309, 285.7265342132523, 541.2541105317492, 269.3296329548477]"
14100108845,1.0,null,"[82.17339360382991, 208.08890664597376, 71.26736879311503, 201.9483545627057, 69.62045805537612, 202.29464685967247, 71.81974725160664, 175.02193355620707, 69.44585230013169, 175.16447129160662, 108.94651101371679, 154.1736636041014, 125.86030174391003, 122.34623184527214, 162.6109031792842, 203.87711364878905, 181.8250229005968, 160.36679691184904, 143.1415697442808, 272.6812547729043, 171.8726187634556, 228.88609761195323, 289.7379294973873, 182.4117801019091, 291.46766165380416, 159.64163660654305, 401.4044148644205, 237.72465661539576, 405.1393780186924, 194.1071180167126, 552.8915535425815, 254.3091443268051, 530.4777349657446, 198.58788629092533]"
15003500206,0.0,null,"[295.57641020300713, 97.27610439531087, 307.317357443451, 84.81702734063721, 283.5623446820754, 84.6856762853307, 325.0595008416898, 72.88925546234036, 265.311060752303, 73.54985659016427, 342.9775341593112, 117.90161366756621, 235.83170753556305, 114.32306827074717, 343.2071181596094, 215.2470006796342, 226.86459276890125, 211.79243823731568, 354.6245762933353, 306.88505001194227, 224.67082678304837, 309.7509243610492, 295.19239933962956, 171.0576097968663, 242.1743028018847, 168.20038539321965, 277.7840262735826, 238.8564798726912, 230.46994251113998, 223.61732286251868, 272.2227981046036, 268.04025002860106, 223.9593671257987, 309.45992920117595]"
14100100764,0.0,null,"[187.56421302712516, 77.48875339529285, 179.34728122450255, 68.90006102075687, 189.13027766181503, 61.301773303658585, 175.30488992741556, 75.61753380265142, 207.2658935359812, 58.13761902978009, 176.91171592142476, 129.19211915805104, 253.27714153969637, 63.29610667295292, 194.6871051511345, 213.67080568572555, 308.79580862326685, 57.228613441343064, 186.86181540271602, 296.61852285211836, 308.6903597345574, 137.90161765494798, 312.77303742654203, 197.58962165774463, 340.612897430854, 163.54697520947028, 420.50375716708413, 245.25797990987377, 445.14197431733817, 224.30693639966404, 535.8269406095067, 286.9970758689891, 526.3228982036273, 266.0773604610151]"
14100103508,0.0,null,"[125.16784756200889, 128.99696925969943, 114.714175360073, 123.51461294073508, 115.91814104871514, 121.36801626539312, 113.20709966666568, 93.77614651820265, 112.63502777777474, 90.63367360660399, 153.8316121035684, 91.50895525604273, 166.7257031573253, 61.389383729884784, 179.7280557469541, 190.08485568704052, 189.92288493597462, 152.27220221490114, 169.84776103540614, 266.50778115260135, 187.24072701486085, 215.9368558405198, 323.5967069904283, 106.40280842438898, 328.94660699413686, 93.64009852903723, 429.62813757688303, 181.11634346580334, 431.86462891991846, 165.70580834294483, 567.3249639963743, 240.5215741047468, 526.0497788959658, 201.37855065448974]"
14100108523,1.0,null,"[116.90622227140764, 307.8194543632287, 107.94679290584888, 299.4670317013055, 108.49649088772328, 300.46216220877653, 115.40583840053147, 270.80210049478313, 112.09004343362314, 279.72228484861625, 152.31735984377758, 237.99167839330428, 164.12285691667068, 249.31213480892632, 200.30241741287577, 231.11615002582832, 208.01462974552612, 227.36770618497698, 193.5170116307175, 277.9739019240483, 193.93932113790075, 277.9502873041205, 301.0097233727816, 258.6156532717642, 304.6274152635644, 262.77014922452275, 394.8590520218422, 283.5934896446479, 400.43422382595116, 283.70210858303545, 535.1646868461656, 294.16501441928887, 535.020411990271, 291.9917090378043]"
17100501792,0.0,null,"[436.99673417967176, 71.41397220407232, 440.0648863467642, 64.62021683856507, 430.4849646481813, 65.14429004863526, 441.42305374776424, 66.21606329112721, 419.1437640246235, 66.61271608625583, 456.3393665821294, 93.15262921011137, 397.96283202664483, 93.18680192084607, 492.7184132645419, 103.46239708083228, 356.21107128583054, 106.09791344201207, 527.2932356720398, 107.32890602469695, 318.23919282227735, 111.34391448320577, 445.3067135923315, 182.0452881940775, 410.1946672358887, 181.55851216929983, 469.3411491679196, 239.7068091717761, 384.6679898619465, 242.93402137579392, 491.13518219385816, 288.0746986044173, 355.25392745899006, 299.29485311963344]"
